source,source_version,onet_soc_code,occupation_title,element_id,element_name,importance,level,date,domain_source
O*NET,31.0,29-2057.00,Ophthalmic Medical Technicians,2.C.9.b,Communications and Media,1.59,1.36,08/2020,Occupational Expert
O*NET,31.0,29-2057.00,Ophthalmic Medical Technicians,2.C.10,Transportation,1.18,0.41,08/2020,Occupational Expert
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.1.a,Administration and Management,3.30,3.34,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.1.b,Administrative,2.96,3.26,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.1.c,Economics and Accounting,2.01,1.08,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.1.d,Sales and Marketing,1.60,0.90,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.1.e,Customer and Personal Service,3.99,4.65,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.1.f,Personnel and Human Resources,2.27,1.64,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.2.a,Production and Processing,1.37,0.72,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.2.b,Food Production,1.29,0.40,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.3.a,Computers and Electronics,2.97,3.19,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.3.b,Engineering and Technology,1.37,0.46,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.3.c,Design,1.11,0.23,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.3.d,Building and Construction,1.00,0.00,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.3.e,Mechanical,1.36,0.62,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.4.a,Mathematics,3.03,3.11,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.4.b,Physics,1.49,0.84,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.4.c,Chemistry,2.20,1.88,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.4.d,Biology,2.53,2.35,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.4.e,Psychology,3.71,5.52,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.4.f,Sociology and Anthropology,2.36,2.12,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.4.g,Geography,1.22,0.27,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.5.a,Medicine and Dentistry,3.69,3.66,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.5.b,Therapy and Counseling,3.11,2.99,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.6,Education and Training,3.19,3.34,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.7.a,English Language,3.90,3.72,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.7.b,Foreign Language,2.10,1.28,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.7.c,Fine Arts,1.08,0.15,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.7.d,History and Archeology,1.04,0.14,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.7.e,Philosophy and Theology,2.15,2.00,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.8.a,Public Safety and Security,2.80,2.54,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.8.b,Law and Government,2.23,1.82,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.9.a,Telecommunications,2.60,1.67,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.9.b,Communications and Media,2.33,1.95,08/2021,Incumbent
O*NET,31.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.C.10,Transportation,1.61,1.08,08/2021,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.1.a,Administration and Management,3.33,3.57,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.1.b,Administrative,4.25,5.33,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.1.c,Economics and Accounting,2.40,2.55,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.1.d,Sales and Marketing,1.96,1.63,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.1.e,Customer and Personal Service,4.00,4.99,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.1.f,Personnel and Human Resources,2.69,2.95,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.2.a,Production and Processing,1.84,1.72,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.2.b,Food Production,1.25,0.15,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.3.a,Computers and Electronics,3.52,3.76,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.3.b,Engineering and Technology,1.99,2.04,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.3.c,Design,1.11,0.30,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.3.d,Building and Construction,1.16,0.40,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.3.e,Mechanical,1.31,0.53,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.4.a,Mathematics,2.37,2.57,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.4.b,Physics,1.08,0.24,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.4.c,Chemistry,1.28,0.64,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.4.d,Biology,1.61,0.98,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.4.e,Psychology,1.87,1.58,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.4.f,Sociology and Anthropology,1.80,1.42,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.4.g,Geography,1.23,0.54,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.5.a,Medicine and Dentistry,2.43,1.53,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.5.b,Therapy and Counseling,1.98,1.42,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.6,Education and Training,2.70,3.13,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.7.a,English Language,4.06,4.13,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.7.b,Foreign Language,1.37,0.30,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.7.c,Fine Arts,1.17,0.33,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.7.d,History and Archeology,1.11,0.29,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.7.e,Philosophy and Theology,1.49,1.02,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.8.a,Public Safety and Security,2.89,2.81,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.8.b,Law and Government,2.54,2.70,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.9.a,Telecommunications,2.38,1.82,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.9.b,Communications and Media,2.92,2.82,08/2026,Incumbent
O*NET,31.0,29-2072.00,Medical Records Specialists,2.C.10,Transportation,1.77,1.55,08/2026,Incumbent
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.1.a,Administration and Management,3.50,3.54,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.1.b,Administrative,3.78,3.83,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.1.c,Economics and Accounting,2.88,2.50,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.1.d,Sales and Marketing,4.25,4.75,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.1.e,Customer and Personal Service,4.88,5.33,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.1.f,Personnel and Human Resources,3.00,3.17,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.2.a,Production and Processing,3.83,4.08,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.2.b,Food Production,1.22,0.35,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.3.a,Computers and Electronics,3.04,3.54,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.3.b,Engineering and Technology,2.50,2.50,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.3.c,Design,2.38,2.21,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.3.d,Building and Construction,1.50,0.83,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.3.e,Mechanical,2.79,2.88,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.4.a,Mathematics,3.91,4.08,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.4.b,Physics,2.58,2.46,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.4.c,Chemistry,2.04,2.17,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.4.d,Biology,2.54,2.52,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.4.e,Psychology,3.21,3.54,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.4.f,Sociology and Anthropology,2.43,2.35,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.4.g,Geography,1.62,0.96,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.5.a,Medicine and Dentistry,2.50,2.21,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.5.b,Therapy and Counseling,1.83,1.50,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.6,Education and Training,3.42,4.04,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.7.a,English Language,3.67,3.54,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.7.b,Foreign Language,2.08,1.67,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.7.c,Fine Arts,1.54,0.79,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.7.d,History and Archeology,1.46,0.83,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.7.e,Philosophy and Theology,1.62,1.29,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.8.a,Public Safety and Security,2.92,2.58,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.8.b,Law and Government,3.08,2.88,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.9.a,Telecommunications,2.43,1.62,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.9.b,Communications and Media,2.92,2.54,08/2022,Occupational Expert
O*NET,31.0,29-2081.00,"Opticians, Dispensing",2.C.10,Transportation,1.58,0.88,08/2022,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.1.a,Administration and Management,3.67,4.29,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.1.b,Administrative,3.50,4.19,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.1.c,Economics and Accounting,2.86,2.81,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.1.d,Sales and Marketing,2.90,4.05,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.1.e,Customer and Personal Service,4.57,5.57,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.1.f,Personnel and Human Resources,2.74,3.29,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.2.a,Production and Processing,3.75,4.43,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.2.b,Food Production,1.10,0.29,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.3.a,Computers and Electronics,3.52,4.14,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.3.b,Engineering and Technology,3.62,4.62,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.3.c,Design,3.95,4.76,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.3.d,Building and Construction,2.35,2.67,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.3.e,Mechanical,3.81,4.90,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.4.a,Mathematics,3.10,4.00,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.4.b,Physics,3.52,4.05,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.4.c,Chemistry,2.71,3.33,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.4.d,Biology,3.20,3.57,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.4.e,Psychology,3.85,4.95,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.4.f,Sociology and Anthropology,2.19,2.52,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.4.g,Geography,1.57,1.24,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.5.a,Medicine and Dentistry,4.30,4.62,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.5.b,Therapy and Counseling,3.95,4.71,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.6,Education and Training,3.80,4.71,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.7.a,English Language,3.86,4.29,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.7.b,Foreign Language,2.10,1.76,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.7.c,Fine Arts,1.19,0.33,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.7.d,History and Archeology,1.29,0.48,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.7.e,Philosophy and Theology,1.81,1.62,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.8.a,Public Safety and Security,2.71,2.57,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.8.b,Law and Government,2.48,2.85,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.9.a,Telecommunications,2.60,2.10,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.9.b,Communications and Media,2.52,2.67,08/2024,Occupational Expert
O*NET,31.0,29-2091.00,Orthotists and Prosthetists,2.C.10,Transportation,1.71,1.05,08/2024,Occupational Expert
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.1.a,Administration and Management,3.73,3.69,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.1.b,Administrative,3.96,4.57,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.1.c,Economics and Accounting,3.54,3.30,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.1.d,Sales and Marketing,4.24,5.12,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.1.e,Customer and Personal Service,4.75,5.45,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.1.f,Personnel and Human Resources,3.24,3.47,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.2.a,Production and Processing,2.91,2.30,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.2.b,Food Production,1.00,0.02,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.3.a,Computers and Electronics,4.02,4.90,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.3.b,Engineering and Technology,3.46,3.78,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.3.c,Design,2.05,2.13,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.3.d,Building and Construction,1.28,0.55,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.3.e,Mechanical,2.69,2.77,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.4.a,Mathematics,2.80,3.72,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.4.b,Physics,2.10,2.34,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.4.c,Chemistry,1.83,1.86,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.4.d,Biology,2.82,2.78,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.4.e,Psychology,3.51,4.36,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.4.f,Sociology and Anthropology,2.37,1.99,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.4.g,Geography,1.37,0.74,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.5.a,Medicine and Dentistry,4.13,4.44,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.5.b,Therapy and Counseling,4.18,4.76,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.6,Education and Training,3.44,4.54,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.7.a,English Language,3.81,3.88,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.7.b,Foreign Language,1.59,1.06,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.7.c,Fine Arts,1.48,0.72,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.7.d,History and Archeology,1.12,0.25,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.7.e,Philosophy and Theology,1.56,1.22,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.8.a,Public Safety and Security,2.54,2.31,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.8.b,Law and Government,2.89,1.98,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.9.a,Telecommunications,2.18,1.75,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.9.b,Communications and Media,2.97,3.34,08/2020,Incumbent
O*NET,31.0,29-2092.00,Hearing Aid Specialists,2.C.10,Transportation,2.02,1.26,08/2020,Incumbent
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.1.a,Administration and Management,2.83,3.40,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.1.b,Administrative,2.94,3.65,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.1.c,Economics and Accounting,1.70,1.27,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.1.d,Sales and Marketing,1.57,1.27,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.1.e,Customer and Personal Service,4.13,5.10,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.1.f,Personnel and Human Resources,2.47,2.63,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.2.a,Production and Processing,2.30,2.10,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.2.b,Food Production,1.00,0.00,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.3.a,Computers and Electronics,4.00,4.48,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.3.b,Engineering and Technology,2.35,2.13,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.3.c,Design,1.55,0.90,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.3.d,Building and Construction,1.19,0.35,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.3.e,Mechanical,2.16,1.77,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.4.a,Mathematics,3.19,3.32,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.4.b,Physics,2.06,1.68,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.4.c,Chemistry,2.32,2.35,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.4.d,Biology,3.45,3.58,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.4.e,Psychology,3.35,3.94,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.4.f,Sociology and Anthropology,2.52,2.52,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.4.g,Geography,1.30,0.60,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.5.a,Medicine and Dentistry,3.97,3.68,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.5.b,Therapy and Counseling,2.20,2.17,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.6,Education and Training,3.23,3.61,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.7.a,English Language,4.27,4.26,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.7.b,Foreign Language,1.84,1.19,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.7.c,Fine Arts,1.03,0.07,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.7.d,History and Archeology,1.20,0.37,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.7.e,Philosophy and Theology,2.00,1.84,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.8.a,Public Safety and Security,3.00,2.52,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.8.b,Law and Government,2.23,1.74,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.9.a,Telecommunications,2.26,1.42,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.9.b,Communications and Media,2.48,2.42,08/2022,Occupational Expert
O*NET,31.0,29-2099.01,Neurodiagnostic Technologists,2.C.10,Transportation,1.50,0.97,08/2022,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.1.a,Administration and Management,2.95,2.68,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.1.b,Administrative,3.05,4.05,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.1.c,Economics and Accounting,1.70,1.10,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.1.d,Sales and Marketing,1.30,0.50,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.1.e,Customer and Personal Service,4.50,5.20,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.1.f,Personnel and Human Resources,2.50,2.65,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.2.a,Production and Processing,1.45,0.90,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.2.b,Food Production,1.00,0.00,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.3.a,Computers and Electronics,2.90,3.25,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.3.b,Engineering and Technology,1.45,0.70,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.3.c,Design,1.10,0.40,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.3.d,Building and Construction,1.00,0.00,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.3.e,Mechanical,2.20,2.30,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.4.a,Mathematics,3.15,3.25,08/2020,Occupational Expert
O*NET,31.0,29-2099.05,Ophthalmic Medical Technologists,2.C.4.b,Physics,1.80,1.40,08/2020,Occupational Expert
