source,source_version,original_name,normalized_name,occurrence_count,occupation_count,hot_technology_count,in_demand_count
O*NET,31.0,Nagios,nagios,23,23,0,0
O*NET,31.0,NAMD,namd,1,1,0,0
O*NET,31.0,Narratek Smartype,narratek smartype,1,1,0,0
O*NET,31.0,National Archives online databases,national archives online databases,1,1,0,0
O*NET,31.0,National Association of Realtors Online Database,national association of realtors online database,1,1,0,0
O*NET,31.0,National Center for Crisis and Continuity Coordination NC4 E Team,national center for crisis and continuity coordination nc4 e team,1,1,0,0
O*NET,31.0,National Concrete & Masonry Estimator,national concrete & masonry estimator,1,1,0,0
O*NET,31.0,National Crime Information Center (NCIC) database,national crime information center (ncic) database,11,11,0,0
O*NET,31.0,National Driver Register NDR,national driver register ndr,1,1,0,0
O*NET,31.0,National Fire Incident Reporting System NFIRS,national fire incident reporting system nfirs,1,1,0,0
O*NET,31.0,National Geodetic Survey NGS Geodetic Toolkit,national geodetic survey ngs geodetic toolkit,1,1,0,0
O*NET,31.0,National Geodetic Survey NGS VERTCON,national geodetic survey ngs vertcon,1,1,0,0
O*NET,31.0,National Geophysical Data Center GEODAS,national geophysical data center geodas,1,1,0,0
O*NET,31.0,National Institute for Occupational Safety and Health LaModel,national institute for occupational safety and health lamodel,1,1,0,0
O*NET,31.0,National Institute for Occupational Safety and Health NIOSH Life Table Analysis System,national institute for occupational safety and health niosh life table analysis system,1,1,0,0
O*NET,31.0,National Instruments Compact FieldPoint System,national instruments compact fieldpoint system,1,1,0,0
O*NET,31.0,National Instruments DAQ Assistant,national instruments daq assistant,1,1,0,0
O*NET,31.0,National Instruments LabVIEW,national instruments labview,62,62,0,1
O*NET,31.0,National Instruments Multisim,national instruments multisim,3,3,0,0
O*NET,31.0,National Instruments NI Motion Assistant,national instruments ni motion assistant,1,1,0,0
O*NET,31.0,National Instruments NI Vision Builder for Automated Inspection AI,national instruments ni vision builder for automated inspection ai,1,1,0,0
O*NET,31.0,National Instruments NI-DAQmx,national instruments ni-daqmx,1,1,0,0
O*NET,31.0,National Instruments TestStand,national instruments teststand,1,1,0,0
O*NET,31.0,National Instruments Ultiboard,national instruments ultiboard,1,1,0,0
O*NET,31.0,National Integrated Ballistics Information Network NIBIN,national integrated ballistics information network nibin,5,5,0,0
O*NET,31.0,National Land Cover Database NLCD,national land cover database nlcd,1,1,0,0
O*NET,31.0,National Law Enforcement Telecommunications System NLETS,national law enforcement telecommunications system nlets,1,1,0,0
O*NET,31.0,National Library of Medicine DOCLINE,national library of medicine docline,2,2,0,0
O*NET,31.0,National Library of Medicine Medline,national library of medicine medline,2,2,0,0
O*NET,31.0,National pollutant discharge elimination system NPDES compliance software,national pollutant discharge elimination system npdes compliance software,1,1,0,0
O*NET,31.0,National Resources Conservation Service Ecological Site Information System ESIS,national resources conservation service ecological site information system esis,1,1,0,0
O*NET,31.0,National Resources Conservation Service Grazing Spatial Analysis Tool,national resources conservation service grazing spatial analysis tool,1,1,0,0
O*NET,31.0,National Resources Conservation Service NRCS PEDON Description Program PDP,national resources conservation service nrcs pedon description program pdp,1,1,0,0
O*NET,31.0,National Resources Conservation Service NRCS Soils Explorer,national resources conservation service nrcs soils explorer,1,1,0,0
O*NET,31.0,National Resources Conservation Service Web Soil Survey WSS,national resources conservation service web soil survey wss,1,1,0,0
O*NET,31.0,National Soil Information System NASIS,national soil information system nasis,1,1,0,0
O*NET,31.0,National Union Catalog of Manuscript Collections (NUCMC),national union catalog of manuscript collections (nucmc),1,1,0,0
O*NET,31.0,NaturaeMed OfficePro,naturaemed officepro,1,1,0,0
O*NET,31.0,Naturopathic Clinic software,naturopathic clinic software,1,1,0,0
O*NET,31.0,NaturoPlus,naturoplus,1,1,0,0
O*NET,31.0,Natus NeuroWorks,natus neuroworks,1,1,0,0
O*NET,31.0,Naviance Succeed,naviance succeed,1,1,0,0
O*NET,31.0,Navigation software,navigation software,1,1,0,0
O*NET,31.0,Navigational chart software,navigational chart software,1,1,0,0
O*NET,31.0,NaviMedix NaviNet,navimedix navinet,1,1,0,0
O*NET,31.0,NaviNet Open,navinet open,2,2,0,0
O*NET,31.0,NavisWorks Jetstream,navisworks jetstream,5,5,0,3
O*NET,31.0,NaviSys Front Office,navisys front office,1,1,0,0
O*NET,31.0,Navzilla,navzilla,2,2,0,0
O*NET,31.0,nbtstat,nbtstat,1,1,0,0
O*NET,31.0,NC verification software,nc verification software,1,1,0,0
O*NET,31.0,NCAR Command Language NCL,ncar command language ncl,1,1,0,0
O*NET,31.0,NCBI RefSeq,ncbi refseq,1,1,0,0
O*NET,31.0,NCG Medical Systems d-Chart,ncg medical systems d-chart,2,2,0,0
O*NET,31.0,NCH Software Express Invoice,nch software express invoice,1,1,0,0
O*NET,31.0,NCR Advanced Checkout Solution,ncr advanced checkout solution,4,4,0,0
O*NET,31.0,NCR Advanced Store,ncr advanced store,2,2,0,0
O*NET,31.0,NCR NeighborhoodPOS,ncr neighborhoodpos,4,4,0,0
O*NET,31.0,NCR Teradata Warehouse Miner,ncr teradata warehouse miner,2,2,0,0
O*NET,31.0,NCSS,ncss,2,2,0,0
O*NET,31.0,NCSS Power Analysis and Sample Size PASS,ncss power analysis and sample size pass,2,2,0,0
O*NET,31.0,NDCMedisoft,ndcmedisoft,2,2,0,0
O*NET,31.0,Nearpod,nearpod,20,20,0,0
O*NET,31.0,Nebu Dub InterViewer,nebu dub interviewer,1,1,0,0
O*NET,31.0,Nedstat Sitestat,nedstat sitestat,2,2,0,0
O*NET,31.0,Needs analysis software,needs analysis software,1,1,0,0
O*NET,31.0,Neill Technologies SpaBiz,neill technologies spabiz,1,1,0,0
O*NET,31.0,Nemetschek Vectorworks Spotlight,nemetschek vectorworks spotlight,1,1,0,0
O*NET,31.0,NEO PI-R,neo pi-r,1,1,0,0
O*NET,31.0,Neo4j,neo4j,1,1,0,0
O*NET,31.0,Neoforma Healthcare Products Information Services HPIS Market Intelligence,neoforma healthcare products information services hpis market intelligence,1,1,0,0
O*NET,31.0,Neohapsis Certus GRC,neohapsis certus grc,1,1,0,0
O*NET,31.0,NeoOffice,neooffice,1,1,0,0
O*NET,31.0,Neotec WELLFLO,neotec wellflo,1,1,0,0
O*NET,31.0,Net Worth Strategies Stock Opter Pro,net worth strategies stock opter pro,1,1,0,0
O*NET,31.0,NetDimensions Enterprise Knowledge Platform EKP,netdimensions enterprise knowledge platform ekp,2,2,0,0
O*NET,31.0,NetDocuments,netdocuments,2,2,0,0
O*NET,31.0,NetEpi,netepi,1,1,0,0
O*NET,31.0,NetIQ,netiq,1,1,0,0
O*NET,31.0,NeTLIMS AutoAP,netlims autoap,1,1,0,0
O*NET,31.0,NeTLIMS AutoFusion,netlims autofusion,1,1,0,0
O*NET,31.0,NetLims AutoLims,netlims autolims,1,1,0,0
O*NET,31.0,NeTLIMS AutoLIMS Core Lab,netlims autolims core lab,2,2,0,0
O*NET,31.0,NetPrimer,netprimer,1,1,0,0
O*NET,31.0,Netreo OmniCenter,netreo omnicenter,1,1,0,0
O*NET,31.0,Netscape Navigator,netscape navigator,6,6,0,0
O*NET,31.0,NetScout InfinitiStream Console,netscout infinitistream console,1,1,0,0
O*NET,31.0,NetScout Sniffer Global Analyzer,netscout sniffer global analyzer,1,1,0,0
O*NET,31.0,NetScout Sniffer Portable Professional Analyzer,netscout sniffer portable professional analyzer,1,1,0,0
O*NET,31.0,Netsmart Technologies Avatar Clinical Workstation CWS,netsmart technologies avatar clinical workstation cws,2,2,0,0
O*NET,31.0,Netsmart Technologies CareNet,netsmart technologies carenet,1,1,0,0
O*NET,31.0,Netsmart Technologies Helper,netsmart technologies helper,1,1,0,0
O*NET,31.0,NetSoft IntelliPath,netsoft intellipath,1,1,0,0
O*NET,31.0,netstat,netstat,1,1,0,0
O*NET,31.0,NetSuite ERP,netsuite erp,48,48,0,0
O*NET,31.0,NetSuite NetCRM,netsuite netcrm,4,4,0,0
O*NET,31.0,NetSuite NetERP,netsuite neterp,2,2,0,0
O*NET,31.0,Network address management software,network address management software,1,1,0,0
O*NET,31.0,Network addressable storage NAS software,network addressable storage nas software,1,1,0,0
O*NET,31.0,Network Analysis SINDA-G,network analysis sinda-g,1,1,0,0
O*NET,31.0,Network and application load and performance testing software,network and application load and performance testing software,2,2,0,0
O*NET,31.0,Network and component performance analysis software,network and component performance analysis software,2,2,0,0
O*NET,31.0,Network and system vulnerability assessment software,network and system vulnerability assessment software,4,4,0,0
O*NET,31.0,Network architecture design software,network architecture design software,1,1,0,0
O*NET,31.0,Network availability monitoring software,network availability monitoring software,2,2,0,0
O*NET,31.0,Network bridge software,network bridge software,1,1,0,0
O*NET,31.0,Network design software,network design software,1,1,0,0
O*NET,31.0,Network directory services software,network directory services software,6,6,0,0
O*NET,31.0,Network documentation software,network documentation software,2,2,0,0
O*NET,31.0,Network flow modeling software,network flow modeling software,1,1,0,0
O*NET,31.0,Network Instruments Observer Standard,network instruments observer standard,1,1,0,0
O*NET,31.0,Network intrusion detection software,network intrusion detection software,5,5,0,0
O*NET,31.0,Network intrusion prevention systems NIPS,network intrusion prevention systems nips,6,6,0,0
O*NET,31.0,Network management software,network management software,2,2,0,0
O*NET,31.0,"Network modeling, mapping, and analysis software","network modeling, mapping, and analysis software",2,2,0,0
O*NET,31.0,Network reporting software,network reporting software,1,1,0,0
O*NET,31.0,Network Science IR Mentor Pro,network science ir mentor pro,1,1,0,0
O*NET,31.0,Network security auditing software,network security auditing software,1,1,0,0
O*NET,31.0,Network shutdown software,network shutdown software,1,1,0,0
O*NET,31.0,Network storage software,network storage software,1,1,0,0
O*NET,31.0,Network traffic flow monitoring and analysis software,network traffic flow monitoring and analysis software,2,2,0,0
O*NET,31.0,Network traffic probe software,network traffic probe software,2,2,0,0
O*NET,31.0,"Network, hardware, and software auditing software","network, hardware, and software auditing software",1,1,0,0
O*NET,31.0,"Network, server and operating system optimization software","network, server and operating system optimization software",2,2,0,0
O*NET,31.0,Neural network modeling software,neural network modeling software,5,5,0,0
O*NET,31.0,NeuralWare,neuralware,1,1,0,0
O*NET,31.0,Neuro Innovations Therapist's Toolkit,neuro innovations therapist's toolkit,1,1,0,0
O*NET,31.0,Neurobehavioral Systems Presentation,neurobehavioral systems presentation,1,1,0,0
O*NET,31.0,Neurofax SpikeDetector,neurofax spikedetector,1,1,0,0
O*NET,31.0,NeuroSolutions for MatLab,neurosolutions for matlab,3,3,0,0
O*NET,31.0,NeuroSolutions Trading Solutions,neurosolutions trading solutions,2,2,0,0
O*NET,31.0,Neurotronics Polysmith,neurotronics polysmith,1,1,0,0
O*NET,31.0,Nevercenter Silo,nevercenter silo,1,1,0,0
O*NET,31.0,New construction inspection form software,new construction inspection form software,1,1,0,0
O*NET,31.0,New Dawn Technologies JustWare Court,new dawn technologies justware court,1,1,0,0
O*NET,31.0,New Horizons Software OrthoExec,new horizons software orthoexec,1,1,0,0
O*NET,31.0,New Millennium Communications Genesis Accounting,new millennium communications genesis accounting,2,2,0,0
O*NET,31.0,New World Systems Logos.NET,new world systems logos.net,1,1,0,0
O*NET,31.0,Newgen Software Technologies OmniDocs,newgen software technologies omnidocs,1,1,0,0
O*NET,31.0,NewPortWave Year End Solutions,newportwave year end solutions,1,1,0,0
O*NET,31.0,Newsletter production software,newsletter production software,1,1,0,0
O*NET,31.0,NewTek Lightwave 3D,newtek lightwave 3d,1,1,0,0
O*NET,31.0,Nexiq Tech HDS Suite for Palm,nexiq tech hds suite for palm,1,1,0,0
O*NET,31.0,Next Limit Maxwell Render,next limit maxwell render,2,2,0,0
O*NET,31.0,Nextech EMR,nextech emr,1,1,0,0
O*NET,31.0,NexTech EMR & PM,nextech emr & pm,1,1,0,0
O*NET,31.0,NextGen Healthcare Information Systems EMR,nextgen healthcare information systems emr,10,10,0,0
O*NET,31.0,NextGen Healthcare NextGen Practice Management,nextgen healthcare nextgen practice management,9,9,0,0
O*NET,31.0,ngrep,ngrep,1,1,0,0
O*NET,31.0,ngspice,ngspice,1,1,0,0
O*NET,31.0,Niceware International LabelClinic CT,niceware international labelclinic ct,1,1,0,0
O*NET,31.0,Nielsen Arianna,nielsen arianna,1,1,0,0
O*NET,31.0,Nielsen Marketbreaks,nielsen marketbreaks,1,1,0,0
O*NET,31.0,NIIT Technologies WinRisk,niit technologies winrisk,1,1,0,0
O*NET,31.0,NIKSUN NetDetector,niksun netdetector,1,1,0,0
O*NET,31.0,Niku Clarity,niku clarity,1,1,0,0
O*NET,31.0,NILS INSource,nils insource,1,1,0,0
O*NET,31.0,Nimblefeet Technologies Captain's Keeper,nimblefeet technologies captain's keeper,2,2,0,0
O*NET,31.0,Ninian Huddle,ninian huddle,1,1,0,0
O*NET,31.0,NIWA Tideda,niwa tideda,1,1,0,0
O*NET,31.0,Nmap,nmap,2,2,0,1
O*NET,31.0,NOAA Shoreline Data Explorer,noaa shoreline data explorer,1,1,0,0
O*NET,31.0,Node.js,node.js,24,24,24,3
O*NET,31.0,NodeBox,nodebox,1,1,0,0
O*NET,31.0,Noldus Information Technology FaceReader,noldus information technology facereader,1,1,0,0
O*NET,31.0,Noldus Information Technology The Observer XT,noldus information technology the observer xt,4,4,0,0
O*NET,31.0,Noldus Information Technology uLog Pro,noldus information technology ulog pro,1,1,0,0
O*NET,31.0,Nolij Corporation Nolij Transfer,nolij corporation nolij transfer,1,1,0,0
O*NET,31.0,Nolo Quicken Legal Business Pro,nolo quicken legal business pro,1,1,0,0
O*NET,31.0,Non uniform rational b-splines NURBS software,non uniform rational b-splines nurbs software,2,2,0,0
O*NET,31.0,Norchard Solutions Succession Wizard,norchard solutions succession wizard,2,2,0,0
O*NET,31.0,North American Insulation Manufacturers Association NAIMA 3E Plus,north american insulation manufacturers association naima 3e plus,2,2,0,0
O*NET,31.0,North American Regional Climate Change Assessment Program NARCCAP data tables,north american regional climate change assessment program narccap data tables,1,1,0,0
O*NET,31.0,North American Software Associates Eclipse,north american software associates eclipse,1,1,0,0
O*NET,31.0,NorthWest Builders Network Plan Analyst,northwest builders network plan analyst,1,1,0,0
O*NET,31.0,Norton AntiVirus,norton antivirus,3,3,0,0
O*NET,31.0,NortonLifeLock cybersecurity software,nortonlifelock cybersecurity software,37,37,0,0
O*NET,31.0,NoSQL,nosql,30,30,30,3
O*NET,31.0,Notam Development Group Airport Insight,notam development group airport insight,2,2,0,0
O*NET,31.0,Notation Software Notation Composer,notation software notation composer,1,1,0,0
O*NET,31.0,NoteWorthy Software NoteWorthy Composer,noteworthy software noteworthy composer,1,1,0,0
O*NET,31.0,NovaMind Merlin Project Manager,novamind merlin project manager,1,1,0,0
O*NET,31.0,Novariant AutoFarm AF Viewer,novariant autofarm af viewer,1,1,0,0
O*NET,31.0,NovaStor NovaBACKUP,novastor novabackup,2,2,0,0
O*NET,31.0,Novell eDirectory,novell edirectory,1,1,0,0
O*NET,31.0,Novell NetWare Management Station,novell netware management station,1,1,0,0
O*NET,31.0,Novo Customer Tracking Software,novo customer tracking software,1,1,0,0
O*NET,31.0,Novovision NovoPath,novovision novopath,1,1,0,0
O*NET,31.0,NOW Solutions emPath,now solutions empath,1,1,0,0
O*NET,31.0,NPKTools Comp Analytics,npktools comp analytics,1,1,0,0
O*NET,31.0,NPKTools CompXpert,npktools compxpert,1,1,0,0
O*NET,31.0,NSF Hospitality Rendezvous Events,nsf hospitality rendezvous events,1,1,0,0
O*NET,31.0,Nslookup,nslookup,1,1,0,0
O*NET,31.0,Nuance Dragon NaturallySpeaking,nuance dragon naturallyspeaking,6,6,0,0
O*NET,31.0,Nuance OmniPage Professional,nuance omnipage professional,2,2,0,0
O*NET,31.0,Nuance PaperPort Professional,nuance paperport professional,2,2,0,0
O*NET,31.0,Nuance Power PDF,nuance power pdf,1,1,0,0
O*NET,31.0,Nucletron planning systems,nucletron planning systems,1,1,0,0
O*NET,31.0,Nuesoft Technologies NueMD,nuesoft technologies nuemd,3,3,0,0
O*NET,31.0,Numerical analysis software,numerical analysis software,1,1,0,0
O*NET,31.0,Numerical control software,numerical control software,1,1,0,0
O*NET,31.0,Numeritek NUMERICA,numeritek numerica,1,1,0,0
O*NET,31.0,NumPy,numpy,1,1,0,1
O*NET,31.0,NUnit,nunit,2,2,0,0
O*NET,31.0,Nunjucks,nunjucks,2,2,0,0
O*NET,31.0,Nupro CastView,nupro castview,1,1,0,0
O*NET,31.0,Nursing documentation software,nursing documentation software,2,2,0,0
O*NET,31.0,Nutrient analysis software,nutrient analysis software,1,1,0,0
O*NET,31.0,NutriGenie Optimal Nutrition,nutrigenie optimal nutrition,1,1,0,0
O*NET,31.0,Nutrition analysis software,nutrition analysis software,1,1,0,0
O*NET,31.0,Nutrition Balance Analyzer NUTBAL,nutrition balance analyzer nutbal,1,1,0,0
O*NET,31.0,NuView EBS,nuview ebs,1,1,0,0
O*NET,31.0,Nuview Systems Cort HCM,nuview systems cort hcm,1,1,0,0
O*NET,31.0,NuView Systems NuViewHR,nuview systems nuviewhr,1,1,0,0
O*NET,31.0,Nuvosoft Rwiz,nuvosoft rwiz,1,1,0,0
O*NET,31.0,NVDIA Gelato,nvdia gelato,1,1,0,0
O*NET,31.0,Nvu,nvu,1,1,0,0
O*NET,31.0,NWChem,nwchem,1,1,0,0
O*NET,31.0,O'Brien Grasso RE Software Property Master,o'brien grasso re software property master,1,1,0,0
O*NET,31.0,O*NET OnLine,o*net online,3,3,0,0
O*NET,31.0,O3spaces Workplace,o3spaces workplace,1,1,0,0
O*NET,31.0,Oak Mountain Software AnnuityValue,oak mountain software annuityvalue,1,1,0,0
O*NET,31.0,Oasys structural design and analysis software,oasys structural design and analysis software,2,2,0,0
O*NET,31.0,Oberon,oberon,3,3,0,0
O*NET,31.0,Object database management system ODBMS,object database management system odbms,2,2,0,0
O*NET,31.0,Object Management Group Object Request Broker,object management group object request broker,2,2,0,0
O*NET,31.0,Object oriented development environment software,object oriented development environment software,6,6,0,0
O*NET,31.0,Object oriented programming software,object oriented programming software,2,2,0,0
O*NET,31.0,Object-oriented programming languages,object-oriented programming languages,1,1,0,0
O*NET,31.0,Objectif Lune PlanetPress Suite,objectif lune planetpress suite,2,2,0,0
O*NET,31.0,Objectif Lune PrintShop Mail,objectif lune printshop mail,1,1,0,0
O*NET,31.0,Objective C,objective c,18,18,0,0
O*NET,31.0,Objective Caml,objective caml,3,3,0,0
O*NET,31.0,Objective Decision Contactizer Pro,objective decision contactizer pro,1,1,0,0
O*NET,31.0,Objective Electronic Document Management,objective electronic document management,1,1,0,0
O*NET,31.0,OCLC ILLiad,oclc illiad,1,1,0,0
O*NET,31.0,OCS Office-Partner,ocs office-partner,1,1,0,0
O*NET,31.0,Octagon StartingPoint,octagon startingpoint,1,1,0,0
O*NET,31.0,Octagon ViewPoint eCTD Complete,octagon viewpoint ectd complete,1,1,0,0
O*NET,31.0,OctTools,octtools,1,1,0,0
O*NET,31.0,ODEN Insurance Services State Rules & Regulations,oden insurance services state rules & regulations,1,1,0,0
O*NET,31.0,Office Gemini Diamond Vision,office gemini diamond vision,1,1,0,0
O*NET,31.0,Office Management Systems Mental Health Office All-in-One,office management systems mental health office all-in-one,1,1,0,0
O*NET,31.0,OfficeMate Software Solutions ExamWRITER,officemate software solutions examwriter,1,1,0,0
O*NET,31.0,OfficeMate Software Solutions OfficeMate,officemate software solutions officemate,2,2,0,0
O*NET,31.0,OfficeWork Software TurboProject,officework software turboproject,1,1,0,0
O*NET,31.0,Ohio Automation Integrated Computer Aided Mine Planning System ICAMPS,ohio automation integrated computer aided mine planning system icamps,1,1,0,0
O*NET,31.0,Ohio Willow Wood OMEGA Tracer System,ohio willow wood omega tracer system,2,2,0,0
O*NET,31.0,Oil mapping software,oil mapping software,1,1,0,0
O*NET,31.0,OLRAC Electronic Logbook Software Solution,olrac electronic logbook software solution,1,1,0,0
O*NET,31.0,Olympus Image Analysis,olympus image analysis,1,1,0,0
O*NET,31.0,OmegaT,omegat,1,1,0,0
O*NET,31.0,Omeka software,omeka software,1,1,0,0
O*NET,31.0,OMICRON Test Universe,omicron test universe,1,1,0,0
O*NET,31.0,Omni Group OmniGraffle,omni group omnigraffle,1,1,0,0
O*NET,31.0,OmniFleet Equipment Maintenance Management,omnifleet equipment maintenance management,1,1,0,0
O*NET,31.0,OmniMD PT./OT EHR,omnimd pt./ot ehr,1,1,0,0
O*NET,31.0,OmniMD Sports Medicine EHR,omnimd sports medicine ehr,1,1,0,0
O*NET,31.0,OmniRIM Records Management Suite,omnirim records management suite,3,3,0,0
O*NET,31.0,Omnitech OMNILAB,omnitech omnilab,2,2,0,0
O*NET,31.0,Omnitracs Performance Monitoring,omnitracs performance monitoring,1,1,0,0
O*NET,31.0,OMTI ReporterBase,omti reporterbase,1,1,0,0
O*NET,31.0,On Center On-Screen Takeoff,on center on-screen takeoff,2,2,0,1
O*NET,31.0,On Center Quick Bid,on center quick bid,6,6,0,0
O*NET,31.0,OnCare Advantage,oncare advantage,1,1,0,0
O*NET,31.0,One Mile Up Panel Planner,one mile up panel planner,1,1,0,0
O*NET,31.0,One pass compiler software,one pass compiler software,1,1,0,0
O*NET,31.0,ONE Software KidsONE,one software kidsone,1,1,0,0
O*NET,31.0,OneCNC CAD/CAM,onecnc cad/cam,1,1,0,0
O*NET,31.0,Online advertising reporting software,online advertising reporting software,2,2,0,0
O*NET,31.0,Online analytical processing OLAP software,online analytical processing olap software,1,1,0,0
O*NET,31.0,Online Computer Library Center (OCLC) databases,online computer library center (oclc) databases,3,3,0,0
O*NET,31.0,Online data collection systems,online data collection systems,1,1,0,0
O*NET,31.0,Online database search and retrieval software,online database search and retrieval software,2,2,0,0
O*NET,31.0,Online Database Solutions Agent Intelligence,online database solutions agent intelligence,1,1,0,0
O*NET,31.0,Online databases,online databases,8,8,0,0
O*NET,31.0,Online Dictionary for Library and Information Science ODLIS,online dictionary for library and information science odlis,1,1,0,0
O*NET,31.0,Online image and graphics database software,online image and graphics database software,1,1,0,0
O*NET,31.0,Online informational database software,online informational database software,1,1,0,0
O*NET,31.0,Online library databases,online library databases,1,1,0,0
O*NET,31.0,Online medical databases,online medical databases,2,2,0,0
O*NET,31.0,Online meeting software,online meeting software,1,1,0,0
O*NET,31.0,Online Mendelian Inheritance in Animals OMIA,online mendelian inheritance in animals omia,1,1,0,0
O*NET,31.0,Online public records search software,online public records search software,1,1,0,0
O*NET,31.0,Online reference databases,online reference databases,1,1,0,0
O*NET,31.0,Online registration software,online registration software,1,1,0,0
O*NET,31.0,Online River Software Personal Trainer Pro,online river software personal trainer pro,1,1,0,0
O*NET,31.0,Online service manual database software,online service manual database software,1,1,0,0
O*NET,31.0,Online title search and property report software,online title search and property report software,2,2,0,0
O*NET,31.0,Online trading software,online trading software,1,1,0,0
O*NET,31.0,Online traffic calculator software,online traffic calculator software,2,2,0,0
O*NET,31.0,OnPoint Digital OnPoint Learning & Performance Suite,onpoint digital onpoint learning & performance suite,2,2,0,0
O*NET,31.0,OnQue Technologies COBRA OnOne,onque technologies cobra onone,1,1,0,0
O*NET,31.0,Onset Computer Corporation HOBOware,onset computer corporation hoboware,1,1,0,0
O*NET,31.0,OnShape,onshape,1,1,0,0
O*NET,31.0,Ontario Systems FACS,ontario systems facs,1,1,0,0
O*NET,31.0,Open Dental,open dental,3,3,0,0
O*NET,31.0,Open Dynamics Collabtive,open dynamics collabtive,1,1,0,0
O*NET,31.0,Open e-LMS,open e-lms,1,1,0,0
O*NET,31.0,Open Graphics Library OpenGL,open graphics library opengl,3,3,0,0
O*NET,31.0,Open Mind hyperMILL,open mind hypermill,1,1,0,0
O*NET,31.0,Open Mind Software hyperMILL,open mind software hypermill,1,1,0,0
O*NET,31.0,OPEN MIND Technologies hyperMILL,open mind technologies hypermill,1,1,0,0
O*NET,31.0,Open Shortest Path First OSPF,open shortest path first ospf,1,1,0,0
O*NET,31.0,Open Song Composer,open song composer,1,1,0,0
O*NET,31.0,Open Source Matters Joomla!,open source matters joomla!,1,1,0,0
O*NET,31.0,Open source routing protocols OSPF,open source routing protocols ospf,1,1,0,0
O*NET,31.0,Open Systems TRAVERSE,open systems traverse,1,1,0,0
O*NET,31.0,"Open Text Fax Server, RightFax Edition","open text fax server, rightfax edition",1,1,0,0
O*NET,31.0,Open Text Web Solutions,open text web solutions,1,1,0,0
O*NET,31.0,OpenAI ChatGPT,openai chatgpt,6,6,0,0
O*NET,31.0,OpenClinica,openclinica,2,2,0,0
O*NET,31.0,OpenDocMan,opendocman,1,1,0,0
O*NET,31.0,OpenDroneMap,opendronemap,3,3,0,0
O*NET,31.0,OpendTect,opendtect,1,1,0,0
O*NET,31.0,OpenEpi,openepi,1,1,0,0
O*NET,31.0,OpenGL,opengl,1,1,0,0
O*NET,31.0,OpenMake Software Meister,openmake software meister,1,1,0,0
O*NET,31.0,OpenMake Software Mojo,openmake software mojo,1,1,0,0
O*NET,31.0,OpenOffice WRITER,openoffice writer,1,1,0,0
O*NET,31.0,OpenOffice.org,openoffice.org,3,3,0,0
O*NET,31.0,OpenRoads Designer,openroads designer,3,3,0,1
O*NET,31.0,OpenService Open NerveCenter,openservice open nervecenter,1,1,0,0
O*NET,31.0,OpenStack,openstack,1,1,0,0
O*NET,31.0,OpenTable,opentable,1,1,0,0
O*NET,31.0,OpenText eDOCS DM,opentext edocs dm,1,1,0,0
O*NET,31.0,OpenText Livelink ECM,opentext livelink ecm,1,1,0,0
O*NET,31.0,OpenVAS,openvas,1,1,0,0
O*NET,31.0,Operating log software,operating log software,1,1,0,0
O*NET,31.0,Operating system monitoring software,operating system monitoring software,1,1,0,0
O*NET,31.0,Operating system process control software,operating system process control software,1,1,0,0
O*NET,31.0,Operating system shells,operating system shells,2,2,0,0
O*NET,31.0,Operational Data Store ODS software,operational data store ods software,7,7,0,1
O*NET,31.0,Operational databases,operational databases,12,12,0,0
O*NET,31.0,Operations scheduling software,operations scheduling software,1,1,0,0
O*NET,31.0,Operitel LearnFlex,operitel learnflex,2,2,0,0
O*NET,31.0,Ophthalmic imaging software,ophthalmic imaging software,1,1,0,0
O*NET,31.0,OPIE Practice Management Suite,opie practice management suite,1,1,0,0
O*NET,31.0,OPNET APMXpert,opnet apmxpert,1,1,0,0
O*NET,31.0,OPNET SP Sentinel,opnet sp sentinel,1,1,0,0
O*NET,31.0,Opportunity management system OMS,opportunity management system oms,1,1,0,0
O*NET,31.0,OptaSoft Commercial Building Inspector,optasoft commercial building inspector,1,1,0,0
O*NET,31.0,Optical analysis software,optical analysis software,1,1,0,0
O*NET,31.0,Optical character reader OCR software,optical character reader ocr software,1,1,0,0
O*NET,31.0,Optical character recognition OCR software,optical character recognition ocr software,5,5,0,0
O*NET,31.0,Optical Gaging Products Measure-X,optical gaging products measure-x,1,1,0,0
O*NET,31.0,Optical imaging systems,optical imaging systems,1,1,0,0
O*NET,31.0,Optical Physics Technologies SUN_CHART,optical physics technologies sun_chart,1,1,0,0
O*NET,31.0,Optical Research Associates LightTools,optical research associates lighttools,2,2,0,0
O*NET,31.0,Optical scanning software,optical scanning software,1,1,0,0
O*NET,31.0,Opticks,opticks,1,1,0,0
O*NET,31.0,Optima IAS,optima ias,1,1,0,0
O*NET,31.0,Optimization software,optimization software,5,5,0,0
O*NET,31.0,Optimum Logistics LoadPlanner,optimum logistics loadplanner,1,1,0,0
O*NET,31.0,OptionVue Options Analysis,optionvue options analysis,2,2,0,0
O*NET,31.0,Optitex 3D Suite,optitex 3d suite,1,1,0,0
O*NET,31.0,Optiwave OptiBPM,optiwave optibpm,1,1,0,0
O*NET,31.0,Optiwave OptiFDTD,optiwave optifdtd,1,1,0,0
O*NET,31.0,Optiwave OptiSPICE,optiwave optispice,1,1,0,0
O*NET,31.0,Oracle Advanced Procurement,oracle advanced procurement,2,2,0,0
